"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","SEP_CATEGORY_CODE","SEP_CATEGORY_DESC","SEP_ID","SEP_TEXT","SEP_AMT"
"86490","02-2002-3602","43006","ERP","Environmental Restoration and Protection","1945","Purchase and preservation of 41 acres of wetlands within same watershed as the violation site.","73000"
"86595","02-2002-4001","43089","EPP","Emergency Planning and Preparedness","1826","Benbow is prchasing communciations equipment for the Onondaga County Emergency Management Department to install in its emergency response vehicles.  The value of the equipment to be purchased iw $13,603.18.","13603"
"86285","02-2002-4002","42922","EPP","Emergency Planning and Preparedness","1788","Purchase of 11 carbon cylinders for respiratory protection equipment and a laptop computer to be utilized at all emergency responses to input data at the scene.","10186"
"8833","02-2002-7104","7490","ETM","Pollution Prevention/Equipment-Technology Modification","3307","1) Pollution Prevention/Equipment/Technology Modifications For the first part of this SEP, Pratt shall upgrade the two (2) paint spray booth units used in the Industrial Design and Sculpture/Plastics studios and the booth that is utilized for the application of ceramic glazes in the Ceramics studio, all of which are located on the Brooklyn campus.  Using state of the art technology to improve efficiency and reduce the amount of paint and solvent that will need to be used during future use of these booths, Pratt will replace the existing paint spray guns with equipment that will improve transfer efficiency and result in less raw material paint usage and coating waste as paint over-spray.  This upgrade to the spray booths/surface coating operation is intended to achieve a 50% reduction in the amount of paint and solvent currently used, resulting in a corresponding 50% annual reduction in the generation of hazardous waste and volatile organic compounds.  In addition, Pratt will improve the coatings application process with equipment that will minimize the use of aerosol cans sold as a consumer commodity that students currently use.  Pratt will: a) install for the cleaning of spray painting equipment a spray gun washer and pump solvent cleaning systems, a process addition that is expected to further reduce cleaning solvent usage and waste by a minimum of 50% over sping 2003 usage levels, and b) retrofit existing paint spray booth enclosures to increase particulate collection efficiency to an estimated 99.84%, ultimately resulting in a decrease in filter waste disposal requirements.  Pratt has agreed to spend no less that $30,000.00 on this upgrade ( EPA PROJECT Estimate = $71,809.00 ).

For the second part of the pollution prevention SEP, Pratt will, in order to improve screen cleaning process efficiency at its printmaking department on the Brooklyn campus, purchase and install equipment for the high pressure screen printing wash station and filtration unit systems.  Further, also as part of this aspect of the pollution prevention SEP, Pratt will set up two washout booth stations and screen wash recycling tanks to reduce chemical usage and wastewater generation.  Spent filter media will be collected and disposed of as required.  Pratt has agreed to spend no less than $30,000.00 on this upgrade ( EPA PROJECT Estimate = $50,122.00 ).","121931"
"8833","02-2002-7104","7490","ECP","Environmental Compliance Promotion","3309","2) Environmental Compliance Promotion 
  The high school compliance effort project is intended to facilitate improvement in area high schools in the handling and managing of hazardous waste, and further to enchance their compliance with requlatory requirements.  Given Pratt's longstanding expertise in art-related subjects (including painting, sculptiong, film-making, graphic designs, photography and the like), the focus of this SEP will be art schools (of which there are at least several specialty schools in New York County alone)as well as schools providing extensive art programs.  Because of this particular emphasis underlying this SEP, it should  cover a special niche, one not specifically addressed by other high school SEP (such as the one to which Columbia University recently agreed).  Pratt's proposed SEP includes the production by the fall of 2004 of a wirtten guidance manual as a compliance assistance tool, and this would discuss and explain both best management practices to reduce and minimize the generation of hazardous waste and the associated risks to to human health and the environment, and federal environmental regulatory requirements with regard to hazardous waste management and disposal.  Under the terms of the proposed consent agreement, this guidance document must also cover, at a minimum, the materials defined as hazardous waste pursuant to RCRA and its implementing regulations, including such items as laboratory wastes, used computer monitors, spent fluorescent light bulbs, discarded art supplies and discarded cleaning materials.  Equally important, this manual will include a list of environmentally preferred products with directions on where and how to obtain such products, again with a concentrated focus on supplies and materials used in art departments and by artists; the objective is to minimize hazardous waste generated in art-related activities.  Pratt will also translate the manual into Spanish and will produce at least 5000 copies of it in Eanglish and 1000 in Spanish.  

  Pratt shall also organize and develop a seminar by the fall of 2004 to discuss hazardous waste identification, management and disposal issues faced by high schools, again with the emphasis on art-related  institutions and practices.  Pratt has agreed to hold at least two seminars in New York City, with the intended audience to be high school personnel (teachers, administrators and custodial staff), artists and art-related professionals.  Pratt will use, as needed, its resources to advertise the seminar.  Pratt will provide to EPA extensive feedback on its experiences and possible problems encountered in holding the seminars; submission of the completion report is a condition for fulfillment of the requirements of this SEP.  If, after completing these commitments, sufficient money remains from Pratt's $150,000 expenditure, Pratt will hold an additional seminar(s).  Pratt has agreed to spend no less than $60,000.00 on this upgrade ( EPA PROJECT Estimate=$142,485.00 ).","147485"
"87206","02-2002-7108","43350","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","2969","Chemical Tracking System: The CTS involves implementation of, inter alia, a chemical inventory tracking system that will enable Columbia to identify, date, departmentalize, locate and track through disposal all chemicals at each of the campuses.  To implement the CTS, Respondent shall install new software on an existing computer server to accommodate the new system. As part of this SEP, Columbia has agreed to hire one new full-time staff member, who will be responsible for leading the implementation and support of the CTS (in addition to working on the implementation of the other two SEPs).  Columbia will then provide EPA with a comprehensive evaluation report about its experiences with the CTS and the lessons learned (such as what environmental benefits were achieved, what improvements it might recommend, etc.), and it has agreed that this report shall be available to other universities and the general public.  In addition, this SEP is two categories. The other is Assessments and Audits.
(Project value of this SEP $341,944.00)","341944"
"87206","02-2002-7108","43350","OTH","Other Program Specific SEP","2971","Environmental Mangement System:  Columbia will develop and implement the EMS in three distinct phases: a) conducting an initial environmental review designed to establish a baseline understanding of its current organizational structure, existing policies and procedures and known compliance issues; b) developing documentation that will provide the overall framework for the EMS, along with making recommendations for improvements to existing policies, procedures and organizational structure, etc., as appropriate; and implementing the EMS, including preparing additional procedures that may be required to support the EMS, and developing and implementing training programs, as necessary.  In carrying out this SEP, Columbia will rely upon EPA-issued guidelines, the  12 Key Enforcement Environemtnal Management System Elements  as set forth in EPA's National Investigations Center (NEIC) guidance document entitled  Compliance-Focused Environmental Management System - Enforcement Agreement Guidance.   Columbia shall provide EPA with two semi-annual reports on the EMS, with the second serving as a comprehensive evaluation of the school's esperience with the SEP.  These reports will be publicly available, including to other universities.  In addition, this SEP is two categories.  The other is Assessments and Audits (Project value of this SEP $120,268.00).","120268"
"87206","02-2002-7108","43350","ECP","Environmental Compliance Promotion","2975","HIGH SCHOOL COMPLIANCE/OUTREACH: Columbia has agreed to produce each of the following by the summer of 2004: a printed manual; and interactive, computer-based CD-ROM (CD); and a VHS-format video. These materials will provide guidance to high schools - students, teachers, administrators and maintenance/operating personnel - regarding compliance with environmental rules and regulations and environmental stewardship with respect ot chemical handling, hazardous waste management and disposal, identification of regulated waste streams, safe use and proper storage of laboratory chemicals and hazard communication.  The outreach materials shall cover types of waste disposal and hazardous identification issues normally faced by high schools, including in laboratoraies, classrooms, other school facilities, art studios and maintenance operations, and further shall a) disucss and explain both best management practices to reduce and minimize the generation of hazardous waste and the associated risks to human health and the environment and federal environmental regulatory requirements with regard to hazardous waste management and disposal; and b) cover, at a minimum, materials defined to be hazardous waste pursuant to RCRA and its implementing regulations, including such items as laboratory wastes, used computer monitors, spent fluorescent light bulbs, discarded art supplies and discarded cleaning materials.  The outreach materials will be translated into Spanish for use in the Spanish-speaking community in New York and Puerto Rico.  All outreach materials will be publicly available.  In addition, as part of this Sep, Columbia shall a) help train the relevant high school personnel in the above-mentioned aspects of environmental management and stewardship, and b) organize and publicize,and then hold, three seminars during the 2004-2005 school year, with one to be held in New York City, another to be held in Albany, New York area and a third to be held in the area of Ithaca, New York.  If money remains after production (and translation) of the outreach materials, Columbia will hold a fourth seminar in western New York (Project value of this SEP $143,954.00).

The total cost of the three SEPs is combined in the notes database forms system (the dollar amounts of the SEPs are broken down in ICIS as stated for each SEP).

Cost of SEPs $606,166.00","143954"
"86226","02-2002-7110","42884","ECP","Environmental Compliance Promotion","2483","Conduct a series of compliance assistance actions designed to improve hazardous waste management practices and compliance with regulatory requirements of local high schools.","110000"
"86509","02-2002-7111","43030","ETM","Pollution Prevention/Equipment-Technology Modification","2625","Institute miniscale chemistry in all general chemistry and organic labs, which is expected to reduce waste generation in these (a major source of the facility's hazardous waste) to approximately two percent (20%) of the previous waste generation using traditional laboratory equipment and techniques.","64484"
"86193","02-2002-7501","42875","ETM","Pollution Prevention/Equipment-Technology Modification","2982","SEP number 1 consists of installing an Automatic Tank Guage System as a method of release detection on all UST systems owned and operated by each of the respondents.","98078"
"86193","02-2002-7501","42875","AAD","Assessments and Audits","2985","SEP number 2 consists of performing an environmental complaince audit for the six facilities and operations at each location where there are USTs owned and operated by any of the respondents","3153"
"8931","02-2002-9112","7588","PBH","Public Health","2183","Greystone State Hospital has 14 PCB Transformers and the New Jersey Department of Human Services has agreed to remove and dispose of these transformers thereby protecting Human Health and Environment.","175683"
"105390","02-2003-0017","59609","ETM","Pollution Prevention/Equipment-Technology Modification","7749","Retrofit vehicles to reduce particulate matters, hydrocarbons, and carbon monoxide emissions.","260000"
"105507","02-2003-0029","49646","PRD","Pollution Reduction","4640","Diesel Truck Idling Emissions Reduction Program -In conjunction with the Northeast States for Coordinated Air Use Management ( NESCAUM ), CEPOC will participate in an environmentally beneficial project designed to reduce or eliminate diesel emissions from idling trucks at highly trafficked  truck stops.   CEPOC will fund the installation of IdleAir technology at approximately one hundred truck parking spaces at the Paulsboro Travel Center.  Idling truck will  plug into  the IdleAir technology which will eliminate their diesel exhaust emissions while the trucks are idling.  This will significantly reduce or eliminate the emissions of carbon dioxide, carbon monoxide, nitrogen oxide, particulates and hydrocarbons from these idling trucks.  EPA and NJDEP will jointly oversee CEPOC's implementation of this project.  CEPOC's failure to implement in a timely fashion can lead to assessment of stipulated penalties, which will be shared 50/50 by EPA and NJDEP.","1000000"
"100031","02-2003-3407","46817","ERP","Environmental Restoration and Protection","4117","Implementation of Phase I of the PRASA Watershed Stewardship Program - working with stakeholders in the development and implementation of a water quality management plan for the Lake Loiza watershed, which data PREQB will utilize to develop Total Maximum Daily Loads (TMDLs).","511302"
"105334","02-2003-4001","48301","EPP","Emergency Planning and Preparedness","4057","Respondent will purchase and donate equipment to the local Bowmansville, New York Fire Department.","24347.9"
"105333","02-2003-4003","48300","EPP","Emergency Planning and Preparedness","3596","Company is purchasing a first response vehicle that will carry all MSDS information thereby enabling fire fighters to easily make informed decisions as to how they should approach and battle fires depending on the chemicals found at each facility.

The cost of the SEP is $21,571.50 (the .50 cents value can't be entered into this screen portion of ICIS)","21571"
