"ACTIVITY_ID","CASE_NUMBER","ENF_TYPE_CODE","ENF_TYPE_DESC"
"3603251292","09-2022-1003","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"3603251330","04-2022-3103","16","TSCA 16 Action For Penalty"
"3603251785","05-2022-0323","309A","CWA 309A AO For Compliance"
"3603251875","09-2022-1004","311B6B2","CWA 311B6B2 AO For Class II Penalty"
"3603251976","02-2021-2033","106","CERCLA 106 AO For Resp Action/Imm Haz"
"3603252159","02-2022-8030","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603252160","02-2022-8036","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603252168","02-2022-3027","309A","CWA 309A AO For Compliance"
"3603252245","05-2022-0123","16","TSCA 16 Action For Penalty"
"3603252261","09-2022-4379","17C","FIFRA 17C Importation"
"3603252332","06-2022-0938","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"3603253362","02-2022-3033","309A","CWA 309A AO For Compliance"
"3603253386","05-2022-0122","16","TSCA 16 Action For Penalty"
"3603253396","05-2022-0124","14AESA","FIFRA 14A Action For Penalty - Expedited Settlement Agreement"
"3603253511","02-2022-5127","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603253552","10-2022-0202","9006NFC","RCRA 9006 UST - ACO or APO - Field Citation"
"3603327787","02-2022-3049","309A","CWA 309A AO For Compliance"
"3603327804","09-2022-6558","1423C1","SDWA 1423C1 AO For Penalty-Non Oil/Gas (UIC)"
"3603327831","02-2022-3044","309A","CWA 309A AO For Compliance"
"3603327869","06-2022-4331","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"3603328026","09-2022-0607","113D1","CAA 113D1 Action For Penalty"
"3603328043","02-2022-8047","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603328052","05-2022-0777","1423C2","SDWA 1423C2 AO For Penalty-Oil/Gas (UIC)"
"3603328151","06-2022-1812","309A","CWA 309A AO For Compliance"
"3603328154","06-2022-1815","309A","CWA 309A AO For Compliance"
"3603406820","05-2023-5000","113D1","CAA 113D1 Action For Penalty"
"3603407295","05-2023-2000","9006NFC","RCRA 9006 UST - ACO or APO - Field Citation"
"3603407739","02-2023-8001","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603408889","09-2023-4306","17C","FIFRA 17C Importation"
"3603408895","09-2023-4307","17C","FIFRA 17C Importation"
"3603408901","HQ-2023-5003","16","TSCA 16 Action For Penalty"
"3603409790","02-2023-3006","309A","CWA 309A AO For Compliance"
"3603411666","02-2023-5001","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603411794","09-2023-5005","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"3603412022","07-2022-0139","3008AE","RCRA 3008A AO For Comp And/Or Penalty - Subtitle C Expedited Settlement Program"
"3603413004","08-2023-0002","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603413922","10-2023-0007","311B6B2","CWA 311B6B2 AO For Class II Penalty"
"3603413979","01-2023-2001","309G2E1","CWA 309G2E AO For Class I Penalties - Storm Water Industrial Expedited Settlement Program"
"3603414005","01-2023-2002","309G2E1","CWA 309G2E AO For Class I Penalties - Storm Water Industrial Expedited Settlement Program"
"3603414493","06-2022-6152","16","TSCA 16 Action For Penalty"
"3603478812","06-2023-0501","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603478833","07-2023-0007","3008AE","RCRA 3008A AO For Comp And/Or Penalty - Subtitle C Expedited Settlement Program"
"3603478845","10-2023-0015","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"3603478860","06-2023-2701","309A","CWA 309A AO For Compliance"
"3603478874","03-2023-0002","16","TSCA 16 Action For Penalty"
"3603479358","10-2023-0013","16E","TSCA 16 Action For Penalty - Expedited Settlement Program"
"3603479365","10-2023-0012","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"3603479393","06-2023-0502","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603479436","02-2023-8030","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603479610","05-2023-0004","14A","FIFRA 14A Action For Penalty"
"3603479671","08-2023-0031","9006ESA","RCRA 9006 UST - ACO or APO - Expedited Settlement Agreement"
"3603479719","06-2023-0503","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603479988","06-2023-0504","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603479989","07-2023-0011","16E","TSCA 16 Action For Penalty - Expedited Settlement Program"
"3603479997","06-2023-0506","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603480001","06-2023-0507","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603480040","06-2022-0933","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"3603480509","03-2023-0016","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"3603480660","06-2023-0508","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603480666","05-2023-0310","309A","CWA 309A AO For Compliance"
"3603481371","06-2023-0509","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603481372","06-2023-0510","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603481386","02-2023-2022","122H","CERCLA 122h Agrmt For Cost Recovery"
"3603481387","02-2023-8033","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603253618","10-2022-0194","113D1E1","CAA 113D1 Action For Penalty - 112(r) RMP Expedited Settlement Program"
"3603253655","03-2022-0046","16","TSCA 16 Action For Penalty"
"3603253658","10-2022-0195","113D1E1","CAA 113D1 Action For Penalty - 112(r) RMP Expedited Settlement Program"
"3603253942","03-2022-0072","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"3603253954","10-2022-0197","113D1E1","CAA 113D1 Action For Penalty - 112(r) RMP Expedited Settlement Program"
"3603254028","03-2022-8009","17C","FIFRA 17C Importation"
"3603254806","04-2022-0311","309A","CWA 309A AO For Compliance"
"3603254808","09-2022-4380","17C","FIFRA 17C Importation"
"3603254914","05-2022-0324","309A","CWA 309A AO For Compliance"
"3603255013","02-2022-0006","CIV","Civil Judicial Action"
"3603255052","08-2022-0087","122H","CERCLA 122h Agrmt For Cost Recovery"
"3603255109","05-2022-0125","14A","FIFRA 14A Action For Penalty"
"3603255118","02-2022-8017","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603255180","08-2022-0088","122H","CERCLA 122h Agrmt For Cost Recovery"
"3603255682","06-2022-1799","309A","CWA 309A AO For Compliance"
"3603256367","06-2022-0426","17C","FIFRA 17C Importation"
"3603256373","06-2022-0427","17C","FIFRA 17C Importation"
"3603256385","09-2022-4381","17C","FIFRA 17C Importation"
"3603256388","09-2022-4382","17C","FIFRA 17C Importation"
"3603256426","02-2022-8038","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603256430","02-2022-8031","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603256436","09-2022-6503","1423C1","SDWA 1423C1 AO For Penalty-Non Oil/Gas (UIC)"
"3603256443","02-2022-3034","309A","CWA 309A AO For Compliance"
"3603256447","02-2022-8042","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603256450","02-2022-8041","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603256458","02-2022-8040","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603256464","02-2022-8037","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603256490","09-2022-4383","17C","FIFRA 17C Importation"
"3603256494","09-2022-4384","17C","FIFRA 17C Importation"
"3603256497","09-2022-4385","17C","FIFRA 17C Importation"
"3603256499","09-2022-4386","17C","FIFRA 17C Importation"
"3603256516","09-2022-4387","17C","FIFRA 17C Importation"
"3603258406","06-2022-1116","1423C3","SDWA 1423C3 AO for Compliance (UIC)"
"3603258506","04-2022-0804","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603258507","04-2022-1274","17C","FIFRA 17C Importation"
"3603259156","02-2022-8035","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603259159","02-2022-5107","17C","FIFRA 17C Importation"
"3603259182","07-2022-0074","3008AE","RCRA 3008A AO For Comp And/Or Penalty - Subtitle C Expedited Settlement Program"
"3603328651","04-2022-0808","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328695","09-2022-6547","1423C1","SDWA 1423C1 AO For Penalty-Non Oil/Gas (UIC)"
"3603328746","02-2022-5075","14A","FIFRA 14A Action For Penalty"
"3603328749","04-2022-1014","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328769","02-2022-5074","14A","FIFRA 14A Action For Penalty"
"3603328775","02-2022-8056","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603328868","06-2022-3349","113D1","CAA 113D1 Action For Penalty"
"3603328876","04-2022-1043","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328877","04-2022-1003","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328878","04-2022-0998","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328879","04-2022-1050","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328880","04-2022-1049","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328881","04-2022-1007","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328882","04-2022-1011","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328883","04-2022-1012","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603328884","04-2022-1025","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329238","04-2022-0207","113D1E1","CAA 113D1 Action For Penalty - 112(r) RMP Expedited Settlement Program"
"3603329240","02-2022-8065","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329242","02-2022-8064","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329641","02-2022-8063","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329642","02-2022-8062","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329644","02-2022-8061","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329647","02-2022-8060","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329652","02-2022-8058","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329654","02-2022-8055","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329656","02-2022-8059","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"3603329668","02-2022-5092","17C","FIFRA 17C Importation"
"3603329802","04-2022-1302","17C","FIFRA 17C Importation"
"3603329877","04-2022-2106","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"3603329883","06-2022-4333","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"3603329890","04-2022-1303","17C","FIFRA 17C Importation"
"3603329922","04-2022-1304","17C","FIFRA 17C Importation"
"3603329924","04-2022-1305","17C","FIFRA 17C Importation"
"3603329927","04-2022-1306","17C","FIFRA 17C Importation"
"3603329928","04-2022-1307","17C","FIFRA 17C Importation"
"3603329930","04-2022-1010","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329931","04-2022-1054","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329932","04-2022-1015","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329933","04-2022-1013","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329934","04-2022-1035","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329935","04-2022-1021","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329936","04-2022-1027","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329937","04-2022-1036","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329938","04-2022-1002","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329939","04-2022-1038","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329940","04-2022-1040","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329941","04-2022-1017","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329942","04-2022-1034","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603329943","04-2022-1005","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603330158","04-2022-1008","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603330230","04-2022-0997","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603330280","04-2022-1045","FNOW","FIFRA Formal Notice of Warning (NOW)"
"3603330394","10-2022-0239","113D1E1","CAA 113D1 Action For Penalty - 112(r) RMP Expedited Settlement Program"
"3603330419","04-2022-0402","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"3603330425","05-2022-0157","325","EPCRA 325 Action For Penalty"
"3603330525","06-2022-0429","17C","FIFRA 17C Importation"
"3603330532","06-2022-0430","17C","FIFRA 17C Importation"
"3603330535","06-2022-0431","17C","FIFRA 17C Importation"
"3603330578","06-2022-0434","17C","FIFRA 17C Importation"
"3603330581","06-2022-0435","17C","FIFRA 17C Importation"
"3603331675","06-2022-4334","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
