"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","ENF_CONCLUSION_NMBR","ENF_CONCLUSION_ACTION_CODE","ENF_CONCLUSION_NAME","SETTLEMENT_LODGED_DATE","SETTLEMENT_ENTERED_DATE","SETTLEMENT_FY","PRIMARY_LAW","REGION_CODE","ACTIVITY_TYPE_CODE","FED_PENALTY_ASSESSED_AMT","STATE_LOCAL_PENALTY_AMT","SEP_AMT","COMPLIANCE_ACTION_COST","COST_RECOVERY_AWARDED_AMT"
"20836","04-1993-0611","12423","1","APO","H & H POOL SERVICES, INC.","02/26/1992","12/03/1992","1993","FIFRA","04","AFR","3500","0",,"0","0"
"20844","04-1993-0645","12430","1","APO","DARREL ADAMS ENVIRONMENTAL SERVICES","07/09/1992","02/17/1993","1993","FIFRA","04","AFR","2400","0",,"0","0"
"21071","04-1994-0298","12596","1","APO","SHERROD VANS, INC.",,"09/08/1994","1994","CWA","04","AFR","30500","0",,"0","0"
"21081","04-1994-0320","12603","1","PSA","**PROPOSED SETTLEMENT**",,,,"EPCRA","04","AFR",,,,"0",
"22473","04-1998-0101","13623","1","APO","TALLAHASSEE, FL, CITY OF - T.P. SMITH WRF","03/02/1998","10/07/1998","1999","CWA","04","AFR","7000",,,"0",
"22476","04-1998-0105","13626","1","APO","COLUMBIA FARMS, INC., WEST COLUMBIA","03/18/1998","03/18/1998","1998","EPCRA","04","AFR","2000",,,"0",
"23828","04-2000-0430","14889","1","ACO","SWISS COLONY PROPERTY OWNER'S ASSOC. WATER SYSTEM",,"05/25/2000","2000","SDWA","04","AFR",,,,"175",
"19879","03-2002-0096","11749","1","ACO","GLASGOW MUNICIPAL WATER WORKS","03/01/2002","03/01/2002","2002","SDWA","03","AFR",,,,"124",
"17968","03-1998-0048","10379","1","ACO","WAL-MART STORES INC.","03/04/1998","03/04/1998","1998","CAA","03","AFR",,,,"0",
"20587","04-1990-0071","12253","1","CDC","THE MARMON CORP.","02/09/1990","02/09/1990","1990","CERCLA","04","JDC","0","0",,"0","350000"
"18669","03-1999-0317","44321","1","CDC","Brotech Corporation","09/24/2002","11/27/2002","2003","CAA","03","JDC","200000","200000",,"2000000",
"21197","04-1995-0056","12689","1","CDC","COLLINS & AIKMAN PRODUCTS ETAL","12/18/1996","12/18/1996","1997","CERCLA","04","JDC","0","0",,"0","1"
"19452","03-2001-0073","11465","1","NOD","ARMSTRONG WORLD INDUSTRIES","05/31/2001","05/31/2001","2001","EPCRA","03","AFR",,,,"0",
"19453","03-2001-0074","11467","1","APO","SUN COMPANY, INC.","05/16/2001","06/28/2001","2001","RCRA","03","AFR","6900",,,"0",
"19455","03-2001-0077","11469","1","ACO","OSPREY BUILDING, INC.","01/04/2001","01/04/2001","2001","CWA","03","AFR",,,,"0",
"20620","04-1990-0108","12270","1","APO","BRETAGNE, GP","06/19/1990",,,"CWA","04","AFR","2000",,,"0",
"20621","04-1990-0109","12271","1","APO","SOUTHERN BELL TRAILER PARK","06/05/1990","06/19/1990","1990","CWA","04","AFR","2500",,,"0",
"18563","03-1999-0202","10784","1","ACO","A.G. INDUSTRIES, INC.","12/16/1998","12/16/1998","1999","CAA","03","AFR",,,,"0",
"18569","03-1999-0210","10787","1","CDC","GENERAL CERAMIC, INC., IN RE","06/27/2001","06/27/2001","2001","CERCLA","03","JDC",,,,"0","275000"
"22179","04-1997-0332","13337","1","APO","A. CAMACHO, INC.","07/17/1997","07/17/1997","1997","EPCRA","04","AFR","500",,"1500","0",
"22479","04-1998-0109","13629","1","ACO","ISELIN RAILROAD YARD/PROSPECTIVE PURCHASER AGREEME",,"03/17/1998","1998","CERCLA","04","AFR",,,,"0",
"23664","04-2000-0261","14736","1","APO","UNITED STATES PIPE AND FOUNDRY COMPANY, INC.","07/10/2000","07/10/2000","2000","TSCA","04","AFR","10200",,,"0",
"24801","04-2002-2509","15788","1","APO","P.H.T INTERNATIONAL, INC.","03/08/2002","03/08/2002","2002","TSCA","04","AFR","6600",,,"0",
"24803","04-2002-3754","15789","1","AOC","GULF STATES STEEL (PPA)",,"01/24/2002","2002","CERCLA","04","AFR",,,,"0","100000"
"24811","04-2002-4250","15797","1","ACO","CONBRACO INDUSTRIES, INC.",,"10/24/2001","2002","RCRA","04","AFR",,,,"6600000",
"24814","04-2002-4500","15799","1","APO","ESQUIVEL, RENE F. MR.","04/03/2002","04/03/2002","2002","CWA","04","AFR","2500",,,"0",
"25428","05-1985-0100","16186","1","APO","JEFFERY MINING DIV. DRESSER INDUSTRIES","12/26/1984",,,"TSCA","05","AFR","6700",,,"0",
"22135","04-1997-0269","13293","1","ACO","SOUTH BEACH DECO-STONE, INC.",,"06/26/1997","1997","CWA","04","AFR",,,,"1600",
"22136","04-1997-0270","13294","1","ACO","ROBERT'S USED PALLETS",,"06/25/1997","1997","CWA","04","AFR",,,,"1600",
"22522","04-1998-0153","13671","1","ACO","SPECTRE POWERBOATS",,"03/31/1998","1998","CWA","04","AFR",,,,"150",
"22523","04-1998-0154","13672","1","ACO","TOM SMITH CUSTOM BOATS",,"03/31/1998","1998","CWA","04","AFR",,,,"150",
"22528","04-1998-0159","13677","1","ACO","VER MAR, INC.",,"03/31/1998","1998","CWA","04","AFR",,,,"150",
"25374","05-1985-0043","16133","1","APO","NEWARK CITY SCHOOL","02/26/1985",,,"TSCA","05","AFR","250",,,"0",
"25382","05-1985-0051","16141","1","APO","WAGNER CASTINGS","11/06/1984",,,"TSCA","05","AFR","15900",,,"0",
"25383","05-1985-0052","16142","1","APO","HARDY SALT CO.","06/06/1984","04/16/1985","1985","TSCA","05","AFR","10800",,,"0",
"25396","05-1985-0065","16154","1","APO","MONITOR SUGAR CO.","04/01/1985",,,"TSCA","05","AFR","3000",,,"0",
"25399","05-1985-0069","16157","1","PSA","**PROPOSED SETTLEMENT**",,,,"TSCA","05","AFR",,,,"0",
"22733","04-1998-0383","13886","1","APO","TABOR CITY, NC, TOWN OF","08/05/1998","11/09/1998","1999","CWA","04","AFR","1800",,,"0",
"22071","04-1997-0175","13233","1","APO","JEANNIS, INC. D/B/A PATIO SHOP OF BELLEAIR BLUFFS","04/24/1997","04/24/1997","1997","FIFRA","04","AFR","1200",,,"0",
"22073","04-1997-0180","13235","1","CDC","CALDWELL SYSTEMS - BANKRUPTCY","04/30/1998","04/30/1998","1998","CERCLA","04","JDC",,,,"0","6204"
"22083","04-1997-0198","13242","1","APO","FORE, PAT (MR.)","05/05/1997","09/15/1997","1997","CWA","04","AFR","1500",,,"0",
"22810","04-1998-0471","13959","1","APO","HINDMAN WRECKER SERVICE","09/30/1998","01/06/1999","1999","TSCA","04","AFR","23742",,,"0",
"24269","04-2001-0027","15313","1","APO","WIREGRASS ELECTRIC COOPERATIVE, INC.","11/29/2000","11/29/2000","2001","TSCA","04","AFR","48620",,,"0",
"24277","04-2001-0035","15321","1","ACO","PROGRESSIVE RECOVERY, INC.",,"11/29/2000","2001","CWA","04","AFR",,,,"2000",
"24280","04-2001-0038","15324","1","ACO","HIDDEN HARBOUR MARINA",,"11/29/2000","2001","CWA","04","AFR",,,,"2000",
"22426","04-1998-0040","13578","2","CDC","CHEMSPRAY, INC.","04/27/2000","04/27/2000","2000","CERCLA","04","JDC",,,,"0","470000"
"25119","05-1980-0087","15946","1","CDC","F H LAWSON COMPANY","03/07/1984","03/07/1984","1984","CAA","05","JDC","1000",,,"0",
"19205","03-2000-0474","11293","1","APO","CGNB APARTMENT BUILDING & WILLOUGHBY REAL ESTATE C","09/25/2000","11/09/2001","2002","TSCA","03","AFR","1500",,"6000","6000",
"19214","03-2000-0483","11300","1","ACO","HONEYGO MOBILE HOME PARK","06/22/2000","06/22/2000","2000","SDWA","03","AFR",,,,"132",
"19216","03-2000-0485","11302","1","APO","HARTMAN PLASTICS, INC.","06/30/2000","08/10/2000","2000","EPCRA","03","AFR","3945",,,"0",
"20386","04-1988-0093","12119","1","CDC","WILDWOOD, CITY OF","11/13/1989","11/13/1989","1990","CWA","04","JDC","12000","0",,"0","0"
"20391","04-1988-0098","12123","1","CDC","PHILLIPS PIPE LINE COMPANY","08/29/1989","08/29/1989","1989","CAA","04","JDC","35000","0",,"0","0"
"20393","04-1988-0100","12124","1","APO","GREEN RIVER GAS CO.","09/15/1988","02/08/1989","1989","CWA","04","AFR","5000",,,"0",
"20394","04-1988-0102","12125","1","APO","BORCHERDING OIL CO.","09/15/1988","03/17/1989","1989","CWA","04","AFR","1000",,,"0",
"18179","03-1998-0268","10497","1","APO","HALIFAX TECHNICAL SERVICE","07/01/1998","03/24/1999","1999","CAA","03","AFR","1650",,,"0",
"18190","03-1998-0281","10503","1","ACO","NEW CASTLE WASTEWATER TREATMENT PLANT","07/14/1998","07/15/1998","1998","CWA","03","AFR",,,,"0",
"7275","02-2000-0541","6001","1","NOD","SACHS CHEMICAL, INC",,"04/10/2001","2001","EPCRA","02","AFR",,,,"24400",
"7279","02-2000-0546","6005","1","NOD","INTER AMERICAN UNIVERSITY OF PR - GUAYAMA CAMPUS",,"12/04/2001","2002","RCRA","02","AFR",,,,"0",
"7280","02-2000-0547","6006","1","NOD","INTER AMERICAN UNIVERSITY OF PR - METROPOLITAN CAM",,"12/04/2001","2002","RCRA","02","AFR",,,,"0",
"19752","03-2001-0407","11677","1","APO","Community Management Inc et al","09/28/2001","06/30/2003","2003","CWA","03","AFR","22325",,,"100000",
"19760","03-2001-0415","11681","1","APO","Cashwell, Louis W","09/28/2001","01/17/2003","2003","TSCA","03","AFR","11000",,,"11000",
"19765","03-2001-0420","48235","1","CDC","E I DUPONT DENEMOURS, ET AL","06/06/2003","08/18/2003","2003","CERCLA","03","JDC",,,,"0","418464.17"
"6753","02-1998-0403","5539","1","ACO","RIVER STREET INDUSTRIES, INC.",,"09/28/1998","1998","CERCLA","02","AFR",,,,"15000",
"6759","02-1998-0410","5544","1","APO","MONTCLAIR BD OF ED & EAST COAST HAZ MAT REMOVAL IN","04/20/1998","10/13/1998","1999","CAA","02","AFR","10000",,,"0",
"6763","02-1998-0414","5548","1","ACO","QR DEVELOPMENT CORP.",,"09/16/1998","1998","CERCLA","02","AFR",,,,"30000",
"6155","02-1997-0246","4955","1","ACO","MARIA FAS FAGUNDO",,"05/15/1997","1997","CWA","02","AFR",,,,"2000",
"6156","02-1997-0247","4956","1","ACO","PUERTO RICO LAND AUTHORITY",,"07/25/1997","1997","CWA","02","AFR",,,,"250000",
"6161","02-1997-0252","4961","1","ACO","UNION COUNTY COLLEGE INC",,"05/05/1997","1997","CAA","02","AFR",,,,"9200",
"7001","02-1999-3052","5761","1","ACO","PRASA - TOA ALTA",,"08/30/1999","1999","CWA","02","AFR",,,,"0",
"7003","02-1999-3054","5763","1","ACO","PRASA - UTUADO",,"08/30/1999","1999","CWA","02","AFR",,,,"0",
"7004","02-1999-3055","5764","1","ACO","PRASA - VEJA ALTA",,"09/27/1999","1999","CWA","02","AFR",,,,"0",
"22986","04-1999-0061","14126","1","ACO","TUFFY AUTO SERVICE CENTER",,"12/09/1998","1999","CAA","04","AFR",,,,"0",
"23708","04-2000-0308","14776","1","ACO","TERRELL COUNTY STORE SYSTEM",,"04/11/2000","2000","SDWA","04","AFR",,,,"0",
"23710","04-2000-0310","14778","1","ACO","STOP A LOT #12",,"04/11/2000","2000","SDWA","04","AFR",,,,"50",
"29660","05-1996-0183","19280","1","APO","ROYAL PACKAGING CORPORATION","09/06/1995","07/27/1999","1999","FIFRA","05","AFR","0",,,"0",
"28077","05-1992-0253","18129","1","CDC","LOUISIANA PACIFIC-SAGOLA, MI","09/30/1993","09/30/1993","1993","CAA","05","JDC","10700000","0",,"0","0"
"27425","05-1990-0141","17689","1","APO","COOPER TIRE & RUBBER COMPANY","06/29/1990","08/02/1991","1991","TSCA","05","AFR","5845",,,"0",
"27428","05-1990-0144","17692","1","APO","EUREKA CHRISTIAN SCHOOL","07/27/1990","06/17/1991","1991","TSCA","05","AFR","4000","0",,"0","0"
"27431","05-1990-0147","17694","1","APO","CAPITAL RESIN","06/29/1990","04/16/1991","1991","TSCA","05","AFR","17000",,,"0",
"27432","05-1990-0148","17695","1","APO","MAHONING VALLEY SANITARY DISTRICT","06/09/1990","05/14/1996","1996","CWA","05","AFR","24300","0",,"0","0"
"27434","05-1990-0150","17696","1","APO","AKRON NOVELTY MFG. CO.","06/15/1990","10/01/1991","1992","EPCRA","05","AFR","7500",,,"0",
"27438","05-1990-0155","17699","1","AOC","JONES CHEMICAL",,"05/16/1990","1990","CERCLA","05","AFR",,,,"0","350000"
"28094","05-1992-0271","18144","1","CDC","LEVER BROTHERS COMPANY","02/19/1997","02/19/1997","1997","CWA","05","JDC","100000","100000",,"0","0"
"28096","05-1992-0273","18145","1","CDC","CHRYSLER CORPORATION","06/04/1993","06/04/1993","1993","CERCLA","05","JDC","0","0",,"0","2931225"
"28104","05-1992-0282","18150","1","CDC","GRIFFITH, INDIANA - TOWN","06/19/1997","06/19/1997","1997","CWA","05","JDC","79200",,,"0",
"27447","05-1990-0164","17708","1","CDC","CONTINENTAL-GULF","03/25/1991","03/25/1991","1991","SDWA","05","JDC","74874","0",,"0","0"
"22996","04-1999-0073","14136","1","ACO","B. C. TIRES & AUTO SERVICE",,"12/09/1998","1999","CAA","04","AFR",,,,"0",
"22999","04-1999-0079","47593","1","CDC","WHITEHOUSE WASTE OIL PITS (04-2002-C018)","12/17/2001","04/15/2002","2002","CERCLA","04","JDC",,,,"8000000",
"33059","05-2001-0423","21665","1","ACO","WALLED LAKE CITGO",,"03/09/2001","2001","CAA","05","AFR",,,,"0",
"33061","05-2001-0425","21667","1","ACO","COMPLETE AUTO SERVICE",,"08/31/2001","2001","CAA","05","AFR",,,,"0",
"33066","05-2001-0430","21670","1","ACO","WAUKEGAN COKE PLANT SITE",,"12/08/2000","2001","CERCLA","05","AFR",,,,"0",
"30948","05-1998-0344","20268","1","APO","SMG, INC.","05/18/1998","05/18/1998","1998","EPCRA","05","AFR","2000",,,"0",
"30954","05-1998-0351","20274","1","ACO","JASPER FURNITURE COMPANY","03/26/1998","03/26/1998","1998","CAA","05","AFR",,,,"500",
"31835","05-1999-0529","20914","1","APO","UPRIGHT WRECKING","09/25/1998","04/09/1999","1999","CAA","05","AFR","1000",,,"0",
"31837","05-1999-0531","20916","1","APO","L.G. KIENAST UTILITY CONSTRUCTION, INC.","05/18/2001","08/14/2003","2003","CAA","05","AFR","35000",,,"0",
"31839","05-1999-0533","49751","1","CDC","SOUTH HAVEN WATER WORKS, INC.","07/17/2003","11/18/2003","2004","CWA","05","JDC","250000",,,"7000000",
"31841","05-1999-0535","20918","1","APO","PROGRESS CASTING GROUP","09/02/1999","09/02/1999","1999","EPCRA","05","AFR","2000",,,"0",
"31843","05-1999-0537","20920","1","APO","PROGRESSIVE FARMERS CO-OPERATIVE","09/02/1999","09/02/1999","1999","FIFRA","05","AFR","2750",,,"0",
"31845","05-1999-0539","20922","1","CDC","CLARK REFINING & MARKETING","07/12/2001","09/23/2001","2001","CAA","05","JDC",,,,"0",
"6729","02-1998-0379","5515","1","ACO","BETHEL CLEANERS",,"09/29/1998","1998","CAA","02","AFR",,,,"350",
"6732","02-1998-0382","5518","1","ACO","NATASHA CLEANERS",,"09/30/1998","1998","CAA","02","AFR",,,,"350",
"7900","02-2000-8308","6626","1","ACO","BLOOMING GROVE WD #1 WORLEY HE",,"04/13/2000","2000","SDWA","02","AFR",,,,"250",
"6181","02-1997-0276","4980","1","APO","PORT AUTHORITY OF NEW YORK & NEW JERSEY","08/07/1997","10/26/1999","2000","MPRSA","02","AFR","53298",,,"0",
"23002","04-1999-0087","43209","1","CDC","REDWING/SARALAND (CD F/PAST RESP. COSTS & RESP. AC","12/21/2001","03/18/2002","2002","CERCLA","04","JDC",,,,"4750000","100000"
"23013","04-1999-0100","14148","1","ACO","CASCADE PARK GASIFICATION PLANT AND LANDFILL",,"11/22/1998","1999","CERCLA","04","AFR",,,,"0",
"23014","04-1999-0104","14149","1","CDC","ANODYNE, INC.","08/10/2001","02/07/2002","2002","CERCLA","04","JDC",,,,"0","350000"
"24172","04-2000-0872","15223","1","PSA","**PROPOSED SETTLEMENT**",,,,"SDWA","04","AFR",,,,"0",
"24174","04-2000-0874","15225","1","PSA","**PROPOSED SETTLEMENT**",,,,"SDWA","04","AFR",,,,"0",
"24176","04-2000-0876","15227","1","PSA","**PROPOSED SETTLEMENT**",,,,"SDWA","04","AFR",,,,"0",
"24177","04-2000-0877","15228","1","PSA","**PROPOSED SETTLEMENT**",,,,"SDWA","04","AFR",,,,"0",
"23460","04-2000-0055","14551","1","ACO","RATLIFF AUTO PARTS, INC.",,"01/07/2000","2000","CWA","04","AFR",,,,"0",
"23461","04-2000-0056","14552","1","ACO","GATOR ASPHALT COMPANY",,"01/18/2000","2000","CWA","04","AFR",,,,"0",
"23462","04-2000-0057","14553","1","ACO","ALL AUTO HUSTLERS",,"01/07/2000","2000","CWA","04","AFR",,,,"0",
"23233","04-1999-0359","14347","1","PSA","**PROPOSED SETTLEMENT**",,,,"CWA","04","AFR",,,,"0",
"23234","04-1999-0360","14348","1","PSA","**PROPOSED SETTLEMENT**",,,,"CWA","04","AFR",,,,"0",
"23821","04-2000-0423","14882","1","ACO","GIDEON GROVE TRAILER PARK #1",,"05/30/2000","2000","SDWA","04","AFR",,,,"175",
"22707","04-1998-0354","13860","1","ACO","MACALLOY CORPORATION",,"06/29/1998","1998","RCRA","04","AFR",,,,"0",
"22727","04-1998-0377","13880","1","ACO","HOOG BOATS",,"07/17/1998","1998","CWA","04","AFR",,,,"0",
"22728","04-1998-0378","13881","1","APO","NIPA HARDWICKE, INC.","12/21/1998","12/21/1998","1999","TSCA","04","AFR","16500",,,"0",
"21803","04-1996-0470","13009","1","ACO","HITCHING POST TRAILER PARK","03/14/1995","05/25/1995","1995","SDWA","04","AFR",,,,"0",
"18708","03-1999-0369","10889","1","ACO","KELLY MARKS D/B/A STAR LABS","11/17/1999","11/17/1999","2000","FIFRA","03","AFR",,,,"0",
"18719","03-1999-0380","10898","1","CDC","ALIFF, WILLIAM R. ADMINISTRATOR OF ESTATE OF ELWIN","03/27/2002","05/23/2002","2002","CERCLA","03","JDC",,,,"0","30380"
"18963","03-2000-0227","11083","1","ACO","SWANSON CREEK MARSH OIL SPILL","05/01/2000","05/01/2000","2000","CWA","03","AFR",,,,"56576000",
"18964","03-2000-0228","11084","1","ACO","FALSE CAPE ENTERPRISES","05/03/2000","05/03/2000","2000","CWA","03","AFR",,,,"0",
"18755","03-2000-0005","10913","1","ACO","BLACK DIAMOND ENERGY, INC.","10/22/1999","10/22/1999","2000","SDWA","03","AFR",,,,"0",
"18759","03-2000-0009","10916","1","ACO","BOARHEAD FARMS SUPERFUND","02/07/2000","02/07/2000","2000","CERCLA","03","AFR",,,,"0",
"23678","04-2000-0275","14748","1","ACO","PARKS BROTHERS",,"04/11/2000","2000","CWA","04","AFR",,,,"0",
"23681","04-2000-0280","14750","1","ACO","BOY SCOUTS OF AMERICA",,"06/09/2000","2000","CWA","04","AFR",,,,"0",
"23689","04-2000-0288","14757","1","NOD","MANUFACTURERS CHEMICALS, L.P.",,"06/26/2000","2000","TSCA","04","AFR",,,,"0",
"23690","04-2000-0289","14758","1","ACO","MISSISSIPPI BAPTIST MEDICAL CENTER",,"05/02/2000","2000","CAA","04","AFR",,,,"0",
"23694","04-2000-0293","14762","1","NOD","DAVIS PIPE",,"06/26/2000","2000","EPCRA","04","AFR",,,,"0",
"29845","05-1996-0424","19426","1","CDC","NEW BOSTON COKE CORP.","06/28/1996","06/28/1996","1996","CAA","05","JDC","195000",,,"4000000",
"22606","04-1998-0238","13754","1","APO","UNIVERSAL-RUNDLE CORPORATION","04/24/1998","04/24/1998","1998","EPCRA","04","AFR","6738",,,"0",
"22621","04-1998-0254","13769","1","ACO","COMMERCIAL MARINE, INC.",,"04/29/1998","1998","CWA","04","AFR",,,,"150",
"22624","04-1998-0257","13772","1","ACO","SPORTCRAFT, INC.",,"04/29/1998","1998","CWA","04","AFR",,,,"150",
"22627","04-1998-0261","13775","1","APO","WRIGHT & EVANS, INC.","05/15/1998","05/15/1998","1998","FIFRA","04","AFR",,,,"0",
"22628","04-1998-0262","13776","1","APO","CHEMTEK, INC.","05/15/1998","01/12/1999","1999","FIFRA","04","AFR","924",,,"0",
"22629","04-1998-0263","13777","1","ACO","SCANDY WHITE BOATS, INC.",,"04/29/1998","1998","CWA","04","AFR",,,,"150",
"22631","04-1998-0265","13779","1","ACO","STEPHEN MARINE CORPORATION",,"04/29/1998","1998","CWA","04","AFR",,,,"150",
"25313","05-1984-0072","16078","1","CDC","GOODYEAR TIRE AND RUBBER CO","10/29/1985","10/29/1985","1986","CAA","05","JDC","50000",,,"0",
"22844","04-1998-0508","13992","1","ACO","GEORGIA DEPARTMENT OF TRANSPORTATION","09/10/1998","09/14/1998","1998","CWA","04","AFR",,,,"0",
"24835","04-2002-9050","15814","1","NOD","FORTRON INDUSTRIES",,"04/09/2002","2002","EPCRA","04","AFR",,,,"0",
"22546","04-1998-0178","13694","1","APO","SHANNON PETROLEUM, INC.",,"01/22/1998","1998","SDWA","04","AFR","15298",,,"0",
"22551","04-1998-0183","13699","1","APO","UNITED AGRI PRODUCTS","04/17/1998","04/17/1998","1998","FIFRA","04","AFR","3000",,,"0",
"22552","04-1998-0184","13700","1","ACO","SHURHOLD PRODUCTS COMPANY",,"04/07/1998","1998","CWA","04","AFR",,,,"150",
"22553","04-1998-0185","13701","1","ACO","SIGNATURE MARINE MANUFACTURING, INC.",,"04/07/1998","1998","CWA","04","AFR",,,,"150",
"23510","04-2000-0105","14596","1","APO","REGIONAL AIRPORT AUTHORITY OF LOUISVILLE AND JEFFE","01/01/2000","01/03/2000","2000","TSCA","04","AFR","84200",,,"576161",
"23511","04-2000-0106","14597","1","ACO","VILLA RICA, GA, CITY OF","12/15/1999","06/22/2000","2000","CWA","04","AFR",,,,"0",
"24405","04-2001-0168","15441","1","ACO","BETHANY UNITED METHODIST CHURCH",,"01/30/2001","2001","SDWA","04","AFR",,,,"150",
"23037","04-1999-0136","14171","1","CDC","OLD ATC REFINERY (04-1999-C011)","03/17/1999","06/24/1999","1999","CERCLA","04","JDC",,,,"0","85000"
"19870","03-2002-0087","44110","1","ACO","Chesapeake, City of Ind","10/16/2002","10/16/2002","2003","CWA","03","AFR",,,,"200",
"28667","05-1993-1561","18499","1","APO","MT. CLEMENS, WWTP","09/16/1992","09/17/1993","1993","CWA","05","AFR","10000","0",,"0","0"
"28675","05-1993-1569","18505","1","PSA","**PROPOSED SETTLEMENT**",,,,"TSCA","05","AFR",,,,"0",
"26305","05-1987-0002","16910","1","PSA","**PROPOSED SETTLEMENT**",,,,"TSCA","05","AFR",,,,"0",
"25856","05-1986-0042","16550","1","CDC","GRAND RAPIDS, CITY OF","04/22/1987","04/22/1987","1987","CERCLA","05","JDC","0","0",,"0","0"
"25013","05-1979-0051","15893","1","CDC","DAYTON POWER & LIGHT COMPANY","01/18/1980","01/18/1980","1980","CWA","05","JDC",,,,"0",
"22019","04-1997-0106","13185","1","CDC","OAK HILL SUPERFUND SITE (04-1998-C007)","12/18/1997","12/18/1997","1998","CERCLA","04","JDC",,,,"0","1881638"
"21532","04-1995-0579","12866","1","FCT","FAST LANE & FUEL CENTER #30","09/20/1995","10/18/1995","1996","RCRA","04","AFR","50",,,"0",
"21541","04-1995-0588","12871","1","FCT","PLOWMAN'S INC.","12/13/1995","01/31/1996","1996","RCRA","04","AFR","300","0",,"0","0"
"21548","04-1995-0596","12878","1","APO","KENTUCKY CABINET FOR HUMAN RESOURCES","09/18/1995","09/18/1995","1995","TSCA","04","AFR","1105",,,"0",
"21553","04-1996-0009","12882","1","ACO","NATIONAL SOUTHWIRE ALUMINUM",,"10/16/1995","1996","CERCLA","04","AFR",,,,"750000",
"21555","04-1996-0016","12884","1","CDC","WOODBURY CHEMICAL COMPANY","05/25/1996","05/25/1996","1996","CERCLA","04","JDC",,,,"100000","40000"
"20357","04-1988-0055","12095","1","CDC","NEPTUNE BEACH","11/13/1989","11/13/1989","1990","CWA","04","JDC","18300","0",,"0","0"
"6257","02-1997-0354","5055","1","APO","ATLANTIC MILLS INC","09/29/1997","07/14/1998","1998","FIFRA","02","AFR","15000",,,"0",
"6261","02-1997-0358","5059","1","APO","GALAXIE CHEMICAL CORPORATION","09/26/1997","12/19/1997","1998","TSCA","02","AFR","12750",,,"0",
"5382","02-1995-0183","4207","1","ACO","LOGAN TOWNSHIP MVA","06/06/1995","06/06/1995","1995","CWA","02","AFR",,,,"0",
"5501","02-1995-0305","4324","1","APO","TOWN OF YORKTOWN","09/29/1995","03/10/1997","1997","CWA","02","AFR","50000",,,"0",
"5002","02-1994-0091","3876","1","AOC","VALLEY STEEL PRODUCTS CO., INC.","04/15/1994","04/15/1994","1994","CERCLA","02","AFR",,,,"0","1"
"5008","02-1994-0097","3882","1","APO","PERMCLIP PRODUCTS CORP.","06/15/1994","01/18/1995","1995","CWA","02","AFR","6500",,,"0",
"18601","03-1999-0242","10812","1","APO","BLIND INDUSTRIES & SERVICES OF MARYLAND, INC.","07/21/1999","02/07/2000","2000","FIFRA","03","AFR","4400",,,"0",
